"latitude","longitude","localidad"
10.966,-64.168,"Margarita-Cubagua"
10.953,-64.168,"Margarita-Cubagua"
10.941,-64.168,"Margarita-Cubagua"
10.928,-64.168,"Margarita-Cubagua"
10.915,-64.168,"Margarita-Cubagua"
10.902,-64.168,"Margarita-Cubagua"
10.89,-64.168,"Margarita-Cubagua"
10.877,-64.168,"Margarita-Cubagua"
10.864,-64.168,"Margarita-Cubagua"
10.851,-64.168,"Margarita-Cubagua"
10.839,-64.168,"Margarita-Cubagua"
10.826,-64.168,"Margarita-Cubagua"
10.813,-64.168,"Margarita-Cubagua"
10.801,-64.168,"Margarita-Cubagua"
10.788,-64.168,"Margarita-Cubagua"
10.775,-64.168,"Margarita-Cubagua"
10.546,-64.168,"Golfo de Cariaco"
10.533,-64.168,"Golfo de Cariaco"
10.521,-64.168,"Golfo de Cariaco"
10.508,-64.168,"Golfo de Cariaco"
10.495,-64.168,"Golfo de Cariaco"
10.482,-64.168,"Golfo de Cariaco"
10.47,-64.168,"Golfo de Cariaco"
11.132,-64.155,"Margarita-Cubagua"
11.119,-64.155,"Margarita-Cubagua"
11.106,-64.155,"Margarita-Cubagua"
11.093,-64.155,"Margarita-Cubagua"
11.081,-64.155,"Margarita-Cubagua"
11.068,-64.155,"Margarita-Cubagua"
11.055,-64.155,"Margarita-Cubagua"
11.042,-64.155,"Margarita-Cubagua"
11.03,-64.155,"Margarita-Cubagua"
11.017,-64.155,"Margarita-Cubagua"
11.004,-64.155,"Margarita-Cubagua"
10.992,-64.155,"Margarita-Cubagua"
10.979,-64.155,"Margarita-Cubagua"
10.966,-64.155,"Margarita-Cubagua"
10.953,-64.155,"Margarita-Cubagua"
10.941,-64.155,"Margarita-Cubagua"
10.928,-64.155,"Margarita-Cubagua"
10.915,-64.155,"Margarita-Cubagua"
10.902,-64.155,"Margarita-Cubagua"
10.89,-64.155,"Margarita-Cubagua"
10.877,-64.155,"Margarita-Cubagua"
10.864,-64.155,"Margarita-Cubagua"
10.851,-64.155,"Margarita-Cubagua"
10.839,-64.155,"Margarita-Cubagua"
10.826,-64.155,"Margarita-Cubagua"
10.813,-64.155,"Margarita-Cubagua"
10.801,-64.155,"Margarita-Cubagua"
10.788,-64.155,"Margarita-Cubagua"
10.775,-64.155,"Margarita-Cubagua"
10.559,-64.155,"Golfo de Cariaco"
10.546,-64.155,"Golfo de Cariaco"
10.533,-64.155,"Golfo de Cariaco"
10.521,-64.155,"Golfo de Cariaco"
10.508,-64.155,"Golfo de Cariaco"
10.495,-64.155,"Golfo de Cariaco"
10.482,-64.155,"Golfo de Cariaco"
10.47,-64.155,"Golfo de Cariaco"
11.132,-64.143,"Margarita-Cubagua"
11.119,-64.143,"Margarita-Cubagua"
11.106,-64.143,"Margarita-Cubagua"
11.093,-64.143,"Margarita-Cubagua"
11.081,-64.143,"Margarita-Cubagua"
11.068,-64.143,"Margarita-Cubagua"
11.055,-64.143,"Margarita-Cubagua"
11.042,-64.143,"Margarita-Cubagua"
11.03,-64.143,"Margarita-Cubagua"
11.017,-64.143,"Margarita-Cubagua"
11.004,-64.143,"Margarita-Cubagua"
10.992,-64.143,"Margarita-Cubagua"
10.979,-64.143,"Margarita-Cubagua"
10.966,-64.143,"Margarita-Cubagua"
10.953,-64.143,"Margarita-Cubagua"
10.941,-64.143,"Margarita-Cubagua"
10.928,-64.143,"Margarita-Cubagua"
10.915,-64.143,"Margarita-Cubagua"
10.902,-64.143,"Margarita-Cubagua"
10.89,-64.143,"Margarita-Cubagua"
10.877,-64.143,"Margarita-Cubagua"
10.864,-64.143,"Margarita-Cubagua"
10.851,-64.143,"Margarita-Cubagua"
10.839,-64.143,"Margarita-Cubagua"
10.826,-64.143,"Margarita-Cubagua"
10.813,-64.143,"Margarita-Cubagua"
10.801,-64.143,"Margarita-Cubagua"
10.788,-64.143,"Margarita-Cubagua"
10.775,-64.143,"Margarita-Cubagua"
10.571,-64.143,"Golfo de Cariaco"
10.559,-64.143,"Golfo de Cariaco"
10.546,-64.143,"Golfo de Cariaco"
10.533,-64.143,"Golfo de Cariaco"
10.521,-64.143,"Golfo de Cariaco"
10.508,-64.143,"Golfo de Cariaco"
10.495,-64.143,"Golfo de Cariaco"
10.482,-64.143,"Golfo de Cariaco"
10.47,-64.143,"Golfo de Cariaco"
11.132,-64.13,"Margarita-Cubagua"
11.119,-64.13,"Margarita-Cubagua"
11.106,-64.13,"Margarita-Cubagua"
11.093,-64.13,"Margarita-Cubagua"
11.081,-64.13,"Margarita-Cubagua"
11.068,-64.13,"Margarita-Cubagua"
11.055,-64.13,"Margarita-Cubagua"
11.042,-64.13,"Margarita-Cubagua"
11.03,-64.13,"Margarita-Cubagua"
11.017,-64.13,"Margarita-Cubagua"
11.004,-64.13,"Margarita-Cubagua"
10.992,-64.13,"Margarita-Cubagua"
10.979,-64.13,"Margarita-Cubagua"
10.966,-64.13,"Margarita-Cubagua"
10.953,-64.13,"Margarita-Cubagua"
10.941,-64.13,"Margarita-Cubagua"
10.928,-64.13,"Margarita-Cubagua"
10.915,-64.13,"Margarita-Cubagua"
10.902,-64.13,"Margarita-Cubagua"
10.89,-64.13,"Margarita-Cubagua"
10.877,-64.13,"Margarita-Cubagua"
10.864,-64.13,"Margarita-Cubagua"
10.839,-64.13,"Margarita-Cubagua"
10.826,-64.13,"Margarita-Cubagua"
10.813,-64.13,"Margarita-Cubagua"
10.801,-64.13,"Margarita-Cubagua"
10.788,-64.13,"Margarita-Cubagua"
10.775,-64.13,"Margarita-Cubagua"
10.571,-64.13,"Golfo de Cariaco"
10.559,-64.13,"Golfo de Cariaco"
10.546,-64.13,"Golfo de Cariaco"
10.533,-64.13,"Golfo de Cariaco"
10.521,-64.13,"Golfo de Cariaco"
10.508,-64.13,"Golfo de Cariaco"
10.495,-64.13,"Golfo de Cariaco"
10.482,-64.13,"Golfo de Cariaco"
10.47,-64.13,"Golfo de Cariaco"
11.132,-64.117,"Margarita-Cubagua"
11.119,-64.117,"Margarita-Cubagua"
11.106,-64.117,"Margarita-Cubagua"
11.093,-64.117,"Margarita-Cubagua"
11.081,-64.117,"Margarita-Cubagua"
11.068,-64.117,"Margarita-Cubagua"
11.055,-64.117,"Margarita-Cubagua"
11.042,-64.117,"Margarita-Cubagua"
11.03,-64.117,"Margarita-Cubagua"
11.017,-64.117,"Margarita-Cubagua"
11.004,-64.117,"Margarita-Cubagua"
10.992,-64.117,"Margarita-Cubagua"
10.979,-64.117,"Margarita-Cubagua"
10.966,-64.117,"Margarita-Cubagua"
10.953,-64.117,"Margarita-Cubagua"
10.941,-64.117,"Margarita-Cubagua"
10.928,-64.117,"Margarita-Cubagua"
10.915,-64.117,"Margarita-Cubagua"
10.902,-64.117,"Margarita-Cubagua"
10.89,-64.117,"Margarita-Cubagua"
10.877,-64.117,"Margarita-Cubagua"
10.864,-64.117,"Margarita-Cubagua"
10.826,-64.117,"Margarita-Cubagua"
10.813,-64.117,"Margarita-Cubagua"
10.801,-64.117,"Margarita-Cubagua"
10.788,-64.117,"Margarita-Cubagua"
10.775,-64.117,"Margarita-Cubagua"
10.571,-64.117,"Golfo de Cariaco"
10.559,-64.117,"Golfo de Cariaco"
10.546,-64.117,"Golfo de Cariaco"
10.533,-64.117,"Golfo de Cariaco"
10.521,-64.117,"Golfo de Cariaco"
10.508,-64.117,"Golfo de Cariaco"
10.495,-64.117,"Golfo de Cariaco"
10.482,-64.117,"Golfo de Cariaco"
10.47,-64.117,"Golfo de Cariaco"
10.457,-64.117,"Golfo de Cariaco"
11.132,-64.105,"Margarita-Cubagua"
11.119,-64.105,"Margarita-Cubagua"
11.106,-64.105,"Margarita-Cubagua"
11.093,-64.105,"Margarita-Cubagua"
11.081,-64.105,"Margarita-Cubagua"
11.068,-64.105,"Margarita-Cubagua"
11.055,-64.105,"Margarita-Cubagua"
11.042,-64.105,"Margarita-Cubagua"
11.03,-64.105,"Margarita-Cubagua"
11.017,-64.105,"Margarita-Cubagua"
11.004,-64.105,"Margarita-Cubagua"
10.992,-64.105,"Margarita-Cubagua"
10.979,-64.105,"Margarita-Cubagua"
10.966,-64.105,"Margarita-Cubagua"
10.953,-64.105,"Margarita-Cubagua"
10.941,-64.105,"Margarita-Cubagua"
10.928,-64.105,"Margarita-Cubagua"
10.915,-64.105,"Margarita-Cubagua"
10.902,-64.105,"Margarita-Cubagua"
10.89,-64.105,"Margarita-Cubagua"
10.877,-64.105,"Margarita-Cubagua"
10.864,-64.105,"Margarita-Cubagua"
10.851,-64.105,"Margarita-Cubagua"
10.839,-64.105,"Margarita-Cubagua"
10.826,-64.105,"Margarita-Cubagua"
10.813,-64.105,"Margarita-Cubagua"
10.801,-64.105,"Margarita-Cubagua"
10.788,-64.105,"Margarita-Cubagua"
10.775,-64.105,"Margarita-Cubagua"
10.571,-64.105,"Golfo de Cariaco"
10.559,-64.105,"Golfo de Cariaco"
10.546,-64.105,"Golfo de Cariaco"
10.533,-64.105,"Golfo de Cariaco"
10.521,-64.105,"Golfo de Cariaco"
10.508,-64.105,"Golfo de Cariaco"
10.495,-64.105,"Golfo de Cariaco"
10.482,-64.105,"Golfo de Cariaco"
10.47,-64.105,"Golfo de Cariaco"
10.457,-64.105,"Golfo de Cariaco"
10.444,-64.105,"Golfo de Cariaco"
11.132,-64.092,"Margarita-Cubagua"
11.119,-64.092,"Margarita-Cubagua"
11.106,-64.092,"Margarita-Cubagua"
11.093,-64.092,"Margarita-Cubagua"
11.081,-64.092,"Margarita-Cubagua"
11.068,-64.092,"Margarita-Cubagua"
11.055,-64.092,"Margarita-Cubagua"
11.042,-64.092,"Margarita-Cubagua"
11.03,-64.092,"Margarita-Cubagua"
11.017,-64.092,"Margarita-Cubagua"
11.004,-64.092,"Margarita-Cubagua"
10.992,-64.092,"Margarita-Cubagua"
10.979,-64.092,"Margarita-Cubagua"
10.966,-64.092,"Margarita-Cubagua"
10.953,-64.092,"Margarita-Cubagua"
10.941,-64.092,"Margarita-Cubagua"
10.928,-64.092,"Margarita-Cubagua"
10.915,-64.092,"Margarita-Cubagua"
10.902,-64.092,"Margarita-Cubagua"
10.89,-64.092,"Margarita-Cubagua"
10.877,-64.092,"Margarita-Cubagua"
10.864,-64.092,"Margarita-Cubagua"
10.571,-64.092,"Golfo de Cariaco"
10.559,-64.092,"Golfo de Cariaco"
10.546,-64.092,"Golfo de Cariaco"
10.533,-64.092,"Golfo de Cariaco"
10.521,-64.092,"Golfo de Cariaco"
10.508,-64.092,"Golfo de Cariaco"
10.495,-64.092,"Golfo de Cariaco"
10.482,-64.092,"Golfo de Cariaco"
10.47,-64.092,"Golfo de Cariaco"
10.457,-64.092,"Golfo de Cariaco"
10.444,-64.092,"Golfo de Cariaco"
11.144,-64.079,"Margarita-Cubagua"
11.132,-64.079,"Margarita-Cubagua"
11.119,-64.079,"Margarita-Cubagua"
11.106,-64.079,"Margarita-Cubagua"
11.093,-64.079,"Margarita-Cubagua"
11.081,-64.079,"Margarita-Cubagua"
11.068,-64.079,"Margarita-Cubagua"
11.055,-64.079,"Margarita-Cubagua"
11.042,-64.079,"Margarita-Cubagua"
11.03,-64.079,"Margarita-Cubagua"
11.017,-64.079,"Margarita-Cubagua"
11.004,-64.079,"Margarita-Cubagua"
10.992,-64.079,"Margarita-Cubagua"
10.979,-64.079,"Margarita-Cubagua"
10.966,-64.079,"Margarita-Cubagua"
10.953,-64.079,"Margarita-Cubagua"
10.941,-64.079,"Margarita-Cubagua"
10.928,-64.079,"Margarita-Cubagua"
10.915,-64.079,"Margarita-Cubagua"
10.902,-64.079,"Margarita-Cubagua"
10.89,-64.079,"Margarita-Cubagua"
10.877,-64.079,"Margarita-Cubagua"
10.864,-64.079,"Margarita-Cubagua"
10.571,-64.079,"Golfo de Cariaco"
10.559,-64.079,"Golfo de Cariaco"
10.546,-64.079,"Golfo de Cariaco"
10.533,-64.079,"Golfo de Cariaco"
10.521,-64.079,"Golfo de Cariaco"
10.508,-64.079,"Golfo de Cariaco"
10.495,-64.079,"Golfo de Cariaco"
10.482,-64.079,"Golfo de Cariaco"
10.47,-64.079,"Golfo de Cariaco"
10.457,-64.079,"Golfo de Cariaco"
10.444,-64.079,"Golfo de Cariaco"
11.17,-64.066,"Margarita-Cubagua"
11.157,-64.066,"Margarita-Cubagua"
11.144,-64.066,"Margarita-Cubagua"
11.132,-64.066,"Margarita-Cubagua"
11.119,-64.066,"Margarita-Cubagua"
11.106,-64.066,"Margarita-Cubagua"
11.093,-64.066,"Margarita-Cubagua"
11.081,-64.066,"Margarita-Cubagua"
11.068,-64.066,"Margarita-Cubagua"
11.055,-64.066,"Margarita-Cubagua"
11.042,-64.066,"Margarita-Cubagua"
11.03,-64.066,"Margarita-Cubagua"
11.017,-64.066,"Margarita-Cubagua"
11.004,-64.066,"Margarita-Cubagua"
10.992,-64.066,"Margarita-Cubagua"
10.979,-64.066,"Margarita-Cubagua"
10.966,-64.066,"Margarita-Cubagua"
10.953,-64.066,"Margarita-Cubagua"
10.941,-64.066,"Margarita-Cubagua"
10.928,-64.066,"Margarita-Cubagua"
10.915,-64.066,"Margarita-Cubagua"
10.902,-64.066,"Margarita-Cubagua"
10.89,-64.066,"Margarita-Cubagua"
10.877,-64.066,"Margarita-Cubagua"
10.864,-64.066,"Margarita-Cubagua"
10.571,-64.066,"Golfo de Cariaco"
10.559,-64.066,"Golfo de Cariaco"
10.546,-64.066,"Golfo de Cariaco"
10.533,-64.066,"Golfo de Cariaco"
10.521,-64.066,"Golfo de Cariaco"
10.508,-64.066,"Golfo de Cariaco"
10.482,-64.066,"Golfo de Cariaco"
10.47,-64.066,"Golfo de Cariaco"
10.457,-64.066,"Golfo de Cariaco"
10.444,-64.066,"Golfo de Cariaco"
11.182,-64.054,"Margarita-Cubagua"
11.17,-64.054,"Margarita-Cubagua"
11.157,-64.054,"Margarita-Cubagua"
11.144,-64.054,"Margarita-Cubagua"
11.132,-64.054,"Margarita-Cubagua"
11.119,-64.054,"Margarita-Cubagua"
11.106,-64.054,"Margarita-Cubagua"
11.093,-64.054,"Margarita-Cubagua"
11.081,-64.054,"Margarita-Cubagua"
11.068,-64.054,"Margarita-Cubagua"
11.055,-64.054,"Margarita-Cubagua"
11.042,-64.054,"Margarita-Cubagua"
11.03,-64.054,"Margarita-Cubagua"
11.017,-64.054,"Margarita-Cubagua"
11.004,-64.054,"Margarita-Cubagua"
10.992,-64.054,"Margarita-Cubagua"
10.979,-64.054,"Margarita-Cubagua"
10.966,-64.054,"Margarita-Cubagua"
10.953,-64.054,"Margarita-Cubagua"
10.941,-64.054,"Margarita-Cubagua"
10.928,-64.054,"Margarita-Cubagua"
10.915,-64.054,"Margarita-Cubagua"
10.902,-64.054,"Margarita-Cubagua"
10.89,-64.054,"Margarita-Cubagua"
10.877,-64.054,"Margarita-Cubagua"
10.864,-64.054,"Margarita-Cubagua"
10.571,-64.054,"Golfo de Cariaco"
10.546,-64.054,"Golfo de Cariaco"
10.533,-64.054,"Golfo de Cariaco"
10.521,-64.054,"Golfo de Cariaco"
10.508,-64.054,"Golfo de Cariaco"
10.495,-64.054,"Golfo de Cariaco"
10.482,-64.054,"Golfo de Cariaco"
10.47,-64.054,"Golfo de Cariaco"
10.457,-64.054,"Golfo de Cariaco"
10.444,-64.054,"Golfo de Cariaco"
11.182,-64.041,"Margarita-Cubagua"
11.17,-64.041,"Margarita-Cubagua"
11.157,-64.041,"Margarita-Cubagua"
11.144,-64.041,"Margarita-Cubagua"
11.132,-64.041,"Margarita-Cubagua"
11.119,-64.041,"Margarita-Cubagua"
11.106,-64.041,"Margarita-Cubagua"
11.093,-64.041,"Margarita-Cubagua"
11.081,-64.041,"Margarita-Cubagua"
11.068,-64.041,"Margarita-Cubagua"
11.055,-64.041,"Margarita-Cubagua"
11.042,-64.041,"Margarita-Cubagua"
11.03,-64.041,"Margarita-Cubagua"
11.017,-64.041,"Margarita-Cubagua"
11.004,-64.041,"Margarita-Cubagua"
10.992,-64.041,"Margarita-Cubagua"
10.979,-64.041,"Margarita-Cubagua"
10.966,-64.041,"Margarita-Cubagua"
10.953,-64.041,"Margarita-Cubagua"
10.941,-64.041,"Margarita-Cubagua"
10.928,-64.041,"Margarita-Cubagua"
10.915,-64.041,"Margarita-Cubagua"
10.902,-64.041,"Margarita-Cubagua"
10.89,-64.041,"Margarita-Cubagua"
10.877,-64.041,"Margarita-Cubagua"
10.864,-64.041,"Margarita-Cubagua"
10.571,-64.041,"Golfo de Cariaco"
10.559,-64.041,"Golfo de Cariaco"
10.546,-64.041,"Golfo de Cariaco"
10.533,-64.041,"Golfo de Cariaco"
10.521,-64.041,"Golfo de Cariaco"
10.495,-64.041,"Golfo de Cariaco"
10.482,-64.041,"Golfo de Cariaco"
10.47,-64.041,"Golfo de Cariaco"
10.457,-64.041,"Golfo de Cariaco"
10.444,-64.041,"Golfo de Cariaco"
11.182,-64.028,"Margarita-Cubagua"
11.17,-64.028,"Margarita-Cubagua"
11.157,-64.028,"Margarita-Cubagua"
11.144,-64.028,"Margarita-Cubagua"
11.132,-64.028,"Margarita-Cubagua"
11.119,-64.028,"Margarita-Cubagua"
11.106,-64.028,"Margarita-Cubagua"
11.093,-64.028,"Margarita-Cubagua"
11.081,-64.028,"Margarita-Cubagua"
11.068,-64.028,"Margarita-Cubagua"
11.055,-64.028,"Margarita-Cubagua"
11.042,-64.028,"Margarita-Cubagua"
11.03,-64.028,"Margarita-Cubagua"
11.017,-64.028,"Margarita-Cubagua"
11.004,-64.028,"Margarita-Cubagua"
10.992,-64.028,"Margarita-Cubagua"
10.979,-64.028,"Margarita-Cubagua"
10.966,-64.028,"Margarita-Cubagua"
10.953,-64.028,"Margarita-Cubagua"
10.941,-64.028,"Margarita-Cubagua"
10.928,-64.028,"Margarita-Cubagua"
10.915,-64.028,"Margarita-Cubagua"
10.902,-64.028,"Margarita-Cubagua"
10.89,-64.028,"Margarita-Cubagua"
10.877,-64.028,"Margarita-Cubagua"
10.864,-64.028,"Margarita-Cubagua"
10.571,-64.028,"Golfo de Cariaco"
10.559,-64.028,"Golfo de Cariaco"
10.546,-64.028,"Golfo de Cariaco"
10.533,-64.028,"Golfo de Cariaco"
10.521,-64.028,"Golfo de Cariaco"
10.508,-64.028,"Golfo de Cariaco"
10.495,-64.028,"Golfo de Cariaco"
10.482,-64.028,"Golfo de Cariaco"
10.47,-64.028,"Golfo de Cariaco"
10.457,-64.028,"Golfo de Cariaco"
10.444,-64.028,"Golfo de Cariaco"
10.431,-64.028,"Golfo de Cariaco"
11.182,-64.016,"Margarita-Cubagua"
11.17,-64.016,"Margarita-Cubagua"
11.157,-64.016,"Margarita-Cubagua"
11.144,-64.016,"Margarita-Cubagua"
11.132,-64.016,"Margarita-Cubagua"
11.119,-64.016,"Margarita-Cubagua"
11.106,-64.016,"Margarita-Cubagua"
11.093,-64.016,"Margarita-Cubagua"
11.081,-64.016,"Margarita-Cubagua"
11.068,-64.016,"Margarita-Cubagua"
11.055,-64.016,"Margarita-Cubagua"
11.042,-64.016,"Margarita-Cubagua"
11.03,-64.016,"Margarita-Cubagua"
11.017,-64.016,"Margarita-Cubagua"
11.004,-64.016,"Margarita-Cubagua"
10.992,-64.016,"Margarita-Cubagua"
10.979,-64.016,"Margarita-Cubagua"
10.966,-64.016,"Margarita-Cubagua"
10.953,-64.016,"Margarita-Cubagua"
10.941,-64.016,"Margarita-Cubagua"
10.928,-64.016,"Margarita-Cubagua"
10.915,-64.016,"Margarita-Cubagua"
10.902,-64.016,"Margarita-Cubagua"
10.89,-64.016,"Margarita-Cubagua"
10.877,-64.016,"Margarita-Cubagua"
10.864,-64.016,"Margarita-Cubagua"
10.571,-64.016,"Golfo de Cariaco"
10.559,-64.016,"Golfo de Cariaco"
10.546,-64.016,"Golfo de Cariaco"
10.533,-64.016,"Golfo de Cariaco"
10.521,-64.016,"Golfo de Cariaco"
10.508,-64.016,"Golfo de Cariaco"
10.495,-64.016,"Golfo de Cariaco"
10.482,-64.016,"Golfo de Cariaco"
10.47,-64.016,"Golfo de Cariaco"
10.457,-64.016,"Golfo de Cariaco"
10.444,-64.016,"Golfo de Cariaco"
10.431,-64.016,"Golfo de Cariaco"
11.182,-64.003,"Margarita-Cubagua"
11.17,-64.003,"Margarita-Cubagua"
11.157,-64.003,"Margarita-Cubagua"
11.144,-64.003,"Margarita-Cubagua"
11.132,-64.003,"Margarita-Cubagua"
11.119,-64.003,"Margarita-Cubagua"
11.106,-64.003,"Margarita-Cubagua"
11.093,-64.003,"Margarita-Cubagua"
11.081,-64.003,"Margarita-Cubagua"
11.068,-64.003,"Margarita-Cubagua"
11.055,-64.003,"Margarita-Cubagua"
11.042,-64.003,"Margarita-Cubagua"
11.03,-64.003,"Margarita-Cubagua"
11.017,-64.003,"Margarita-Cubagua"
11.004,-64.003,"Margarita-Cubagua"
10.992,-64.003,"Margarita-Cubagua"
10.979,-64.003,"Margarita-Cubagua"
10.966,-64.003,"Margarita-Cubagua"
10.953,-64.003,"Margarita-Cubagua"
10.941,-64.003,"Margarita-Cubagua"
10.928,-64.003,"Margarita-Cubagua"
10.915,-64.003,"Margarita-Cubagua"
10.902,-64.003,"Margarita-Cubagua"
10.89,-64.003,"Margarita-Cubagua"
10.877,-64.003,"Margarita-Cubagua"
10.864,-64.003,"Margarita-Cubagua"
10.571,-64.003,"Golfo de Cariaco"
10.559,-64.003,"Golfo de Cariaco"
10.546,-64.003,"Golfo de Cariaco"
10.533,-64.003,"Golfo de Cariaco"
10.521,-64.003,"Golfo de Cariaco"
10.508,-64.003,"Golfo de Cariaco"
10.495,-64.003,"Golfo de Cariaco"
10.482,-64.003,"Golfo de Cariaco"
10.47,-64.003,"Golfo de Cariaco"
10.457,-64.003,"Golfo de Cariaco"
10.444,-64.003,"Golfo de Cariaco"
11.182,-63.99,"Margarita-Cubagua"
11.17,-63.99,"Margarita-Cubagua"
11.157,-63.99,"Margarita-Cubagua"
11.144,-63.99,"Margarita-Cubagua"
11.132,-63.99,"Margarita-Cubagua"
11.119,-63.99,"Margarita-Cubagua"
11.106,-63.99,"Margarita-Cubagua"
11.093,-63.99,"Margarita-Cubagua"
11.081,-63.99,"Margarita-Cubagua"
11.068,-63.99,"Margarita-Cubagua"
11.055,-63.99,"Margarita-Cubagua"
11.042,-63.99,"Margarita-Cubagua"
11.03,-63.99,"Margarita-Cubagua"
11.017,-63.99,"Margarita-Cubagua"
11.004,-63.99,"Margarita-Cubagua"
10.992,-63.99,"Margarita-Cubagua"
10.979,-63.99,"Margarita-Cubagua"
10.966,-63.99,"Margarita-Cubagua"
10.953,-63.99,"Margarita-Cubagua"
10.941,-63.99,"Margarita-Cubagua"
10.928,-63.99,"Margarita-Cubagua"
10.915,-63.99,"Margarita-Cubagua"
10.902,-63.99,"Margarita-Cubagua"
10.89,-63.99,"Margarita-Cubagua"
10.877,-63.99,"Margarita-Cubagua"
10.864,-63.99,"Margarita-Cubagua"
10.584,-63.99,"Golfo de Cariaco"
10.571,-63.99,"Golfo de Cariaco"
10.559,-63.99,"Golfo de Cariaco"
10.546,-63.99,"Golfo de Cariaco"
10.533,-63.99,"Golfo de Cariaco"
10.521,-63.99,"Golfo de Cariaco"
10.508,-63.99,"Golfo de Cariaco"
10.495,-63.99,"Golfo de Cariaco"
10.482,-63.99,"Golfo de Cariaco"
10.47,-63.99,"Golfo de Cariaco"
10.457,-63.99,"Golfo de Cariaco"
10.444,-63.99,"Golfo de Cariaco"
11.182,-63.978,"Margarita-Cubagua"
11.17,-63.978,"Margarita-Cubagua"
11.157,-63.978,"Margarita-Cubagua"
11.144,-63.978,"Margarita-Cubagua"
11.132,-63.978,"Margarita-Cubagua"
11.119,-63.978,"Margarita-Cubagua"
11.106,-63.978,"Margarita-Cubagua"
11.093,-63.978,"Margarita-Cubagua"
11.081,-63.978,"Margarita-Cubagua"
11.068,-63.978,"Margarita-Cubagua"
11.055,-63.978,"Margarita-Cubagua"
11.042,-63.978,"Margarita-Cubagua"
11.03,-63.978,"Margarita-Cubagua"
11.017,-63.978,"Margarita-Cubagua"
11.004,-63.978,"Margarita-Cubagua"
10.992,-63.978,"Margarita-Cubagua"
10.979,-63.978,"Margarita-Cubagua"
10.966,-63.978,"Margarita-Cubagua"
10.953,-63.978,"Margarita-Cubagua"
10.941,-63.978,"Margarita-Cubagua"
10.928,-63.978,"Margarita-Cubagua"
10.915,-63.978,"Margarita-Cubagua"
10.902,-63.978,"Margarita-Cubagua"
10.89,-63.978,"Margarita-Cubagua"
10.877,-63.978,"Margarita-Cubagua"
10.864,-63.978,"Margarita-Cubagua"
10.584,-63.978,"Golfo de Cariaco"
10.571,-63.978,"Golfo de Cariaco"
10.559,-63.978,"Golfo de Cariaco"
10.546,-63.978,"Golfo de Cariaco"
10.533,-63.978,"Golfo de Cariaco"
10.521,-63.978,"Golfo de Cariaco"
10.495,-63.978,"Golfo de Cariaco"
10.482,-63.978,"Golfo de Cariaco"
10.47,-63.978,"Golfo de Cariaco"
10.457,-63.978,"Golfo de Cariaco"
10.444,-63.978,"Golfo de Cariaco"
11.182,-63.965,"Margarita-Cubagua"
11.17,-63.965,"Margarita-Cubagua"
11.157,-63.965,"Margarita-Cubagua"
11.144,-63.965,"Margarita-Cubagua"
11.132,-63.965,"Margarita-Cubagua"
11.119,-63.965,"Margarita-Cubagua"
11.106,-63.965,"Margarita-Cubagua"
11.093,-63.965,"Margarita-Cubagua"
11.081,-63.965,"Margarita-Cubagua"
11.068,-63.965,"Margarita-Cubagua"
11.055,-63.965,"Margarita-Cubagua"
11.042,-63.965,"Margarita-Cubagua"
11.03,-63.965,"Margarita-Cubagua"
11.017,-63.965,"Margarita-Cubagua"
11.004,-63.965,"Margarita-Cubagua"
10.992,-63.965,"Margarita-Cubagua"
10.979,-63.965,"Margarita-Cubagua"
10.966,-63.965,"Margarita-Cubagua"
10.953,-63.965,"Margarita-Cubagua"
10.941,-63.965,"Margarita-Cubagua"
10.928,-63.965,"Margarita-Cubagua"
10.915,-63.965,"Margarita-Cubagua"
10.902,-63.965,"Margarita-Cubagua"
10.89,-63.965,"Margarita-Cubagua"
10.877,-63.965,"Margarita-Cubagua"
10.864,-63.965,"Margarita-Cubagua"
10.584,-63.965,"Golfo de Cariaco"
10.571,-63.965,"Golfo de Cariaco"
10.559,-63.965,"Golfo de Cariaco"
10.546,-63.965,"Golfo de Cariaco"
10.533,-63.965,"Golfo de Cariaco"
10.508,-63.965,"Golfo de Cariaco"
10.495,-63.965,"Golfo de Cariaco"
10.482,-63.965,"Golfo de Cariaco"
10.47,-63.965,"Golfo de Cariaco"
10.457,-63.965,"Golfo de Cariaco"
10.444,-63.965,"Golfo de Cariaco"
11.182,-63.952,"Margarita-Cubagua"
11.17,-63.952,"Margarita-Cubagua"
11.157,-63.952,"Margarita-Cubagua"
11.144,-63.952,"Margarita-Cubagua"
11.132,-63.952,"Margarita-Cubagua"
11.119,-63.952,"Margarita-Cubagua"
11.106,-63.952,"Margarita-Cubagua"
11.093,-63.952,"Margarita-Cubagua"
11.081,-63.952,"Margarita-Cubagua"
11.068,-63.952,"Margarita-Cubagua"
11.055,-63.952,"Margarita-Cubagua"
11.042,-63.952,"Margarita-Cubagua"
11.03,-63.952,"Margarita-Cubagua"
11.017,-63.952,"Margarita-Cubagua"
11.004,-63.952,"Margarita-Cubagua"
10.992,-63.952,"Margarita-Cubagua"
10.979,-63.952,"Margarita-Cubagua"
10.966,-63.952,"Margarita-Cubagua"
10.953,-63.952,"Margarita-Cubagua"
10.941,-63.952,"Margarita-Cubagua"
10.928,-63.952,"Margarita-Cubagua"
10.915,-63.952,"Margarita-Cubagua"
10.902,-63.952,"Margarita-Cubagua"
10.89,-63.952,"Margarita-Cubagua"
